360511	99.8992580260745
81656	99.7714438626706
60427	99.7007782291892
60427	99.7007782291892
171160	96.86064
317464	95.999013684
305600	95.86097
292640	95.81678
309200	95.75724
299195	95.25725
78947	95.16887
100362805	94.62773
314930	94.618775524
25502	94.31203
25502	94.31203
25502	94.31203
315509	94.07275
302920	94.04300376196
64313	93.847
81515	93.8224355666
81515	93.8224355666
24812	93.56294
313308	93.48211
252920	92.5046808423
29279	92.42323
94189	92.21213
29155	92.16753
300341	92.167408052
83513	92.04854
312616	91.7345066891
314785	91.6890050422835
360631	91.5821
310486	91.04252
29565	91.03189
297699	91.01658
313304	90.9585011010961
309025	90.91123
309025	90.91123
314824	90.7493846246
689917	90.4277803089
288105	90.4182300672
289664	90.39003
298767	90.26986
295327	90.12264
58808	90.06285
25099	90.050428004
361925	90.0381
361103	89.6647
306091	89.3919
305164	89.248
81574	89.1869624815
293426	89.1375
83515	89.1113
289143	89.0984878596
313352	89.0408791036
498898	88.8863
286994	88.8813
308845	88.5853
309111	88.415
306322	88.0093
24922	87.8617
65274	87.8519
287208	87.7705
362078	87.7575
114028	87.7006
641386	87.6727
303731	87.6697
295234	87.6225
157074	87.4192
292588	87.1571
246116	86.9982015575509
287598	86.796
291736	86.6465057645
293060	86.6233
298653	86.5026397199224
302328	86.451
24434	86.3697
299206	86.0814
309812	85.6519
307200	85.6416
303567	85.5707
500251	85.4038
314771	85.4037
25561	85.3814
25162	85.3253
311508	85.2351
313672	85.205915026
296178	85.1758
307642	84.9766
83624	84.7559
100362347	84.6891
54240	84.5634
266759	84.4309
29745	84.1954
25614	84.161
315953	83.7385
25341	83.6912
306129	83.519589204
360869	83.4765
25301	83.2229
295050	83.0727
497974	82.8684
297783	82.8656164744
313220	82.781
291403	82.7657
499669	82.2699
362547	82.2403678605
291464	81.963
308021	81.8551
29431	81.814
298288	81.5926
25331	81.5652
310392	81.54409018
171329	81.3691
54248	81.3109389463155
317425	81.0027
499356	80.8963
295356	80.7947
29463	80.2841
362572	80.1514
317494	79.9485
309420	79.8391
29591	79.6504850325549
302363	79.5574779
303439	79.5148
685472	79.5061949618
287249	79.4813
311346	79.4541
24784	79.4425026538
294799	79.3119499668
29559	79.2377
29559	79.2377
29559	79.2377
361632	79.1694
313974	79.0692
365972	79.0631
289456	78.5615
24370	78.52287318
83839	78.3838
689134	78.2611
293671	78.1973383704
291689	78.1118
29486	77.9357
100360518	77.7037325744
292994	76.971
192204	76.3596
312381	76.2617
310749	76.1781656912
316482	75.5180962264
313507	75.4952
81654	75.3433
24551	75.2813
310638	74.8507
24551	74.6326
291921	74.4582
361736	74.4353
499157	74.4093125211992
317413	74.3253
303353	74.0717
25336	73.4022
315550	73.4017
29395	73.3875
311478	73.3523
301388	73.3386
81643	73.1164
80897	73.0798339628447
298992	72.9863
171147	72.8753931058141
64015	72.86915
365583	72.5051
154985	72.4405
288375	72.2939
304988	71.8089
319110	71.7809
78956	71.7512756249858
64672	71.6810214664608
192242	71.6058
688717	71.5368056035471
293939	70.9052666624
305581	70.8149298425
317444	70.7786
305454	70.7536
170577	70.656
171120	69.9861
24284	69.9817
299138	69.8947422448
298954	69.8554
308800	69.4159
500921	69.2761
58940	69.158
102554884	69.011315482
294074	68.618
364081	68.4444
100233213	68.3631
316021	68.3002
25253	68.265
29277	68.2139
25308	68.1567
302495	67.7561
304885	67.219651147
287918	67.1785
306941	67.029
54251	66.5436
24882	66.2367
305974	66.1931
302553	65.8894
245956	65.8446388377
246152	65.744
100360100	65.6366
60670	65.3394
287454	65.3269673497
290556	65.3052
64519	65.1804
688405	64.9171
170843	64.8911
292148	64.8298
296789	63.8073
246774	63.4257
246774	63.4257
140923	63.3548397494
362741	63.2370810112
308016	63.078
365355	63.0662
305923	62.8978
306451	62.8085965508
299738	62.7689
362891	62.5768
25459	62.3501
286988	62.15083984
307206	61.6331
29694	61.5107986062332
289217	61.3961
291534	61.1334
64020	61.1159
308537	60.9788
302976	60.9575
24180	60.9276920521
291259	60.8183
291259	60.8183
291259	60.8183
291259	60.8183
100360334	60.7814
365865	60.5875
297357	60.5862
308993	60.27745
361391	59.9728
100362783	59.8835
361831	59.8353
291733	59.6809
360520	59.515
360726	59.3989096
29629	59.316519526
117282	59.2653
690038	59.1705
295691	58.95934505
60586	58.8475
302864	58.7739
311202	58.3576
362325	58.2639
299858	58.1286
24268	57.9575
81740	57.909
24398	57.5289899713
366894	57.5185806184
301245	57.3947
315833	57.3924
317274	57.3264
293173	57.0326
289233	57.0177
25197	57.0022
25197	57.0022
294606	56.9283
311559	56.8797
29737	56.6547594152
79249	56.4829
85246	56.3716
25605	56.052237856
114500	56.0174
303554	55.6715
683077	55.6416025714
289950	55.5755
313067	55.5160150505
58823	55.0191
81678	54.9279
311944	54.7965
312781	54.7175
299521	54.7058
260323	54.0397
25049	53.7667
102548228	53.5577
29702	53.4865
312678	53.4584
114102	53.3928
362700	53.381765
501096	53.2391
287437	53.1006
309255	52.9748858782352
299909	52.9715
79215	52.8418
310506	52.809134403562
304913	52.4692
288308	52.1589
499508	52.1448
309514	52.0216
65248	51.8195910987944
312656	51.5758
299628	51.3898
85241	51.2309
308306	51.226
314600	51.1705953991
312915	51.1519
316395	51.1287
155268	51.1107
293113	50.6387
25276	50.0
25544	50.0
316051	50.0
246174	50.0
307947	50.0
