311730	94.17441
83839	92.89435
361628	92.277318809
361271	92.26973
288622	92.07651
246282	91.86749167442
303088	90.94395
307810	88.8549732827
79121	87.4191
171028	86.448
171028	86.448
310086	85.1918
298103	82.9262
65195	82.0761666352
24908	81.7154327412
287925	81.69
65195	81.480511968
65195	81.480511968
83569	81.4468
64152	81.1357
116741	80.4164
312678	78.7560964945
25478	78.3671
29593	78.3279
171090	77.9991
170902	77.7587
24392	77.6922
313216	77.3702
363045	77.0091
294141	76.8008
306657	76.1813
362049	74.9263
297554	74.3394
315804	74.3124
298787	73.5918
497198	73.045
29458	73.0191
100360552	72.5097
313409	70.9975
365755	70.2859
289307	70.2853
303403	69.9055
84598	69.7944
308790	69.6007
687090	69.2993
309201	68.6016
687090	68.5793
83515	68.4579
682507	67.7025778027
310749	67.2730713492
56766	66.7162
360511	66.6886452898
29276	66.4457
312656	65.908
365802	65.89035611
289199	65.6366
399684	65.0386
291981	65.028596224
309025	64.9555
309025	64.9555
246294	63.9125
29150	63.8698
24379	63.6156
366975	63.4623
307474	63.3686
690163	63.3046
81920	63.2019
116554	63.1660442304
114558	63.1441
114558	63.1441
25049	63.0964
84030	62.869
310090	62.7565
25314	62.6887
362871	61.7725
289584	61.68
690043	61.398
315958	61.2671
317324	60.9547
679712	60.8869
360741	59.938
29717	59.8885
29717	59.8885
296293	59.8225
288321	58.8546280972
300652	58.8278
100360066	58.4571994489
25705	58.4113
64043	58.388209449
307039	58.3685
83472	57.9844
305604	56.5536
292597	56.0255
288259	55.5479
298288	55.5252
54246	55.0534
314384	54.6463
303953	54.5687
307820	54.5126
293104	54.4475
312562	54.3917
25672	54.3351
399679	54.0575
498922	53.7666
81830	53.4585256318
289900	53.184
89804	52.6877
116483	52.5491
171086	52.3358
361925	52.3291
364224	52.0766
308624	51.84
57300	51.7184589635
690419	51.6221
681178	51.4983
81640	50.0
366061	50.0
