297900	94.50458
24400	93.94675
294276	91.75845
298012	90.88624
309126	89.6163157066
293615	88.6813
365371	88.071086056
64317	87.894
84005	87.6961
365948	87.2236
361103	86.3287408845
171296	86.1832
266609	84.6952
29430	84.1696733264
287110	83.5761243399732
309513	83.4413
100360552	82.9803
191571	82.0938
81922	80.9519818816
300126	80.5435
65195	79.5348
65195	79.5348
679713	79.1231
58819	79.0822
287989	78.9756
303337	78.5909273451
155151	77.956
498301	77.1503
25521	76.996
83628	76.9236
24183	76.3876156103221
313067	76.1553
361724	74.98
293049	74.3512
116673	74.2006007554606
25155	74.1659962666
309565	74.0071
361712	73.6323
170906	73.5177249644
360230	73.3994
317260	73.1264583967
295428	72.9297
288504	72.771716716
140639	72.1815
312711	71.5638
54309	71.4238
360580	70.9456
360580	70.9456
360580	70.9456
317376	70.1564
361401	69.2426344924
83568	68.3746774522
83465	68.2183
192126	68.1288
24650	68.02635648
29313	68.0035
24406	67.9948547868
114002	67.7466
365024	67.333226133
84497	67.009
293939	66.748883713
246760	66.5256456976
307920	66.4835
313539	66.2573759518
24805	65.9202573096
685072	65.7394968359657
685072	65.7394968359657
365407	65.6998
25739	65.5827
29430	65.3996
362892	65.1324987223
363249	65.0914
362851	65.0786883569
311508	64.704640253
311842	64.2175
501099	64.1756266216598
682105	63.9746
313765	63.5533
305897	63.5531
287441	63.4961077552
309650	63.49
83513	63.2184
309105	62.987
117023	62.0961
25622	62.0321208173798
25622	62.0321208173798
313913	61.7621320569167
50692	61.7008
302941	61.6858
50692	61.6481
360815	61.5439
303070	61.5358
361271	61.5086
286932	61.3119
304537	61.1844116416669
287433	61.072
366984	61.0606
286975	60.9116
245979	60.791
308468	60.7425806177
303304	60.7202739625
25489	60.5544
312562	59.8951
309447	59.6026
114029	59.4998
312227	59.3682
308392	58.9380899716
308392	58.9380899716
294562	58.9065
289727	58.8567542149
305679	58.7461
303378	58.5981949761
294154	58.3589963704
679640	58.3553
288626	58.2698
170916	58.1037
192183	58.0503591663152
54292	57.7111
360570	57.5719982528841
303493	57.4782869512
303493	57.4782869512
300284	57.2691
499020	57.0022
499020	57.0022
25709	56.9104
308602	56.8626777226487
303399	56.853778924
353218	56.8522
288702	56.7275669381
304822	56.7219
25628	56.412
54295	56.3453
316583	56.318449776
315348	56.3043
312559	56.117
25049	55.887215443
252971	55.0378
306619	55.0057
498538	54.8816
116552	54.293613185
287523	54.1247
362891	53.646002045
25741	53.5884
140734	53.4291
298201	53.3448
309376	53.3117205299
312251	52.6193
688405	52.2805
310306	52.27599416
79117	52.0858
302937	52.0721
499951	51.6313
307845	50.948162263
303300	50.8509860323337
79146	50.3920967107023
79146	50.3920967107023
305851	50.0
313024	50.0
171497	50.0
308976	50.0
