362687	95.33822
313155	95.191711801
365842	92.61944
29300	92.51843
246282	91.29486
266605	91.04355
365802	89.4925
315639	88.587833996
314399	88.5591
304017	87.3819
116744	84.1861
100158233	83.6009
25638	82.3782
361689	82.0795
365963	80.6105
303803	80.0052
300813	79.6926
404783	79.5418056775
302495	79.1726
308140	78.3889
293042	76.9577
306400	76.0827
306091	74.7313
116593	74.6536
364594	74.4324
499330	72.5151
287974	71.7506
299139	70.805
360698	70.6553
25314	70.112992048
365355	69.381
288092	69.2216
25573	68.7812
314859	68.1778
306110	68.0518
314423	67.9147
314423	67.9147
24493	67.8006
24522	67.6405
499461	67.1447
113894	65.3758
308942	65.3237
315833	65.1718480532764
303824	64.8869
60577	64.6029
294380	64.3073
305922	63.5369
171011	63.4512
171011	63.4512
288022	63.3794
29504	63.0778
306376	62.5212
311252	62.0681237263
298369	61.8277
304758	61.5141
81811	61.5004
313743	60.987
360718	60.8276
29458	60.5062
246116	60.3232
293638	60.2894
84550	60.2439
295661	60.1847
300857	58.5423
296182	58.4443
299002	58.2267171016
311130	58.2
364712	57.6198
361585	57.579
59322	57.403
64314	57.2509999552
690244	56.9059
116694	56.903
307820	56.774026594
303514	56.3106
29588	54.9634
64521	54.9266
679155	54.2887
315870	54.1396080491
299730	54.0048
29694	53.8202951551
304286	53.362011832
286939	52.9095
315804	52.9037
303764	52.6806
81668	52.5425
246279	52.1671
246279	52.1671
89814	52.0825
25316	52.0666
100362347	51.8905
266681	51.8808
362466	51.714
25757	51.5934
171103	51.4002
298012	51.1454
25746	51.0777
362733	50.259522231261
362733	50.259522231261
313609	50.0
691278	50.0
313373	50.0
305164	50.0
298098	50.0
